lora_mac-INFO-  2021-08-06 12:03:37,640-Init MAC
main-DEBUG-  2021-08-06 12:03:43,287-[4: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 12:03:43,287-[4: DBG : LoRa PHY  ] can send !
main-DEBUG-  2021-08-06 12:03:43,288-[4: DBG : LoRa PHY  ] log 1
main-DEBUG-  2021-08-06 12:03:43,288-[4: DBG : LoRa PHY  ] log 2
main-DEBUG-  2021-08-06 12:03:43,289-[4: DBG : LoRa PHY  ] log 4
main-DEBUG-  2021-08-06 12:03:43,289-[4: DBG : LoRa PHY  ] log 5
main-DEBUG-  2021-08-06 12:03:43,289-[4: DBG : LoRa PHY  ] log 6
main-DEBUG-  2021-08-06 12:03:43,292-[4: DBG : LoRa PHY  ] log 7
main-DEBUG-  2021-08-06 12:03:43,309-[4: DBG : LoRa PHY  ] log 8
main-DEBUG-  2021-08-06 12:03:43,310-[4: DBG : LoRa PHY  ] log 9
main-DEBUG-  2021-08-06 12:03:43,312-[4: DBG : LoRa PHY  ] log 10
main-DEBUG-  2021-08-06 12:03:43,313-[4: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 12:03:43,314-[4: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 12:03:43,316-[4: DBG : LoRa PHY  ] log 12
main-DEBUG-  2021-08-06 12:03:43,317-[4: DBG : LoRa PHY  ] log 13
main-DEBUG-  2021-08-06 12:03:43,318-[4: DBG : LoRa PHY  ] log 14
main-DEBUG-  2021-08-06 12:03:43,320-[4: DBG : LoRa PHY  ] log 15
main-DEBUG-  2021-08-06 12:03:43,321-[4: DBG : LoRa PHY  ] will call write UART
main-DEBUG-  2021-08-06 12:03:43,323-[4: INFO: LoRa PHY  ] PHY TX:radio set freq 868100000
main-DEBUG-  2021-08-06 12:03:43,331-[4: DBG : LoRa PHY  ] phy tx done
main-DEBUG-  2021-08-06 12:03:43,333-[4: DBG : LoRa PHY  ] write uart call ended
main-DEBUG-  2021-08-06 12:03:43,334-[4: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 12:03:43,355-[4: DBG : LoRa PHY  ] UART response:ok
main-DEBUG-  2021-08-06 12:03:43,356-[4: DBG : LoRa PHY  ] compare response with:ok
main-DEBUG-  2021-08-06 12:03:43,359-[4: DBG : LoRa PHY  ]  expected !
main-DEBUG-  2021-08-06 12:03:43,360-[4: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 12:03:43,361-[4: DBG : LoRa PHY  ] can send !
main-DEBUG-  2021-08-06 12:03:43,361-[4: DBG : LoRa PHY  ] log 1
main-DEBUG-  2021-08-06 12:03:43,377-[4: DBG : LoRa PHY  ] log 2
main-DEBUG-  2021-08-06 12:03:43,377-[4: DBG : LoRa PHY  ] log 4
main-DEBUG-  2021-08-06 12:03:43,378-[4: DBG : LoRa PHY  ] log 5
main-DEBUG-  2021-08-06 12:03:43,380-[4: DBG : LoRa PHY  ] log 6
main-DEBUG-  2021-08-06 12:03:43,381-[4: DBG : LoRa PHY  ] log 7
main-DEBUG-  2021-08-06 12:03:43,382-[4: DBG : LoRa PHY  ] log 8
main-DEBUG-  2021-08-06 12:03:43,384-[4: DBG : LoRa PHY  ] log 9
main-DEBUG-  2021-08-06 12:03:43,386-[4: DBG : LoRa PHY  ] log 10
main-DEBUG-  2021-08-06 12:03:43,399-[4: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 12:03:43,399-[4: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 12:03:43,399-[4: DBG : LoRa PHY  ] log 12
main-DEBUG-  2021-08-06 12:03:43,400-[4: DBG : LoRa PHY  ] log 13
main-DEBUG-  2021-08-06 12:03:43,400-[4: DBG : LoRa PHY  ] log 19
main-DEBUG-  2021-08-06 12:03:43,401-[4: DBG : LoRa PHY  ] log 20
main-DEBUG-  2021-08-06 12:03:43,402-[4: DBG : LoRa PHY  ] will call write UART
main-DEBUG-  2021-08-06 12:03:43,422-[4: INFO: LoRa PHY  ] PHY TX:radio set wdt 0
main-DEBUG-  2021-08-06 12:03:43,422-[4: DBG : LoRa PHY  ] phy tx done
main-DEBUG-  2021-08-06 12:03:43,423-[4: DBG : LoRa PHY  ] write [4: DBG : LoRa PHY  ] UART response:ok
main-DEBUG-  2021-08-06 12:03:43,425-[4: DBG : LoRa PHY  ] compare response with:ok
main-DEBUG-  2021-08-06 12:03:43,426-[4: DBG : LoRa PHY  ]  expected !
main-DEBUG-  2021-08-06 12:03:43,426-
art call ended
main-DEBUG-  2021-08-06 12:03:43,427-[4: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 12:03:43,444-[4: DBG : LoRa PHY  ] can send !
main-DEBUG-  2021-08-06 12:03:43,444-[4: DBG : LoRa PHY  ] log 1
main-DEBUG-  2021-08-06 12:03:43,446-[4: DBG : LoRa PHY  ] log 2
main-DEBUG-  2021-08-06 12:03:43,448-[4: DBG : LoRa PHY  ] log 4
main-DEBUG-  2021-08-06 12:03:43,449-[4: DBG : LoRa PHY  ] log 5
main-DEBUG-  2021-08-06 12:03:43,450-[4: DBG : LoRa PHY  ] log 6
main-DEBUG-  2021-08-06 12:03:43,452-[4: DBG : LoRa PHY  ] log 7
main-DEBUG-  2021-08-06 12:03:43,454-[4: DBG : LoRa PHY  ] log 8
main-DEBUG-  2021-08-06 12:03:43,466-[4: DBG : LoRa PHY  ] log 9
main-DEBUG-  2021-08-06 12:03:43,466-[4: DBG : LoRa PHY  ] log 10
main-DEBUG-  2021-08-06 12:03:43,466-[4: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 12:03:43,466-[4: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 12:03:43,467-[4: DBG : LoRa PHY  ] log 12
main-DEBUG-  2021-08-06 12:03:43,467-[4: DBG : LoRa PHY  ] log 13
main-DEBUG-  2021-08-06 12:03:43,468-[4: DBG : LoRa PHY  ] log 16
main-DEBUG-  2021-08-06 12:03:43,488-[4: DBG : LoRa PHY  ] log 17 with lora frame:
main-DEBUG-  2021-08-06 12:03:43,488-{src:27:24859 dest:1:0 k:0 seq:0 next:0 cmd:0 data:
main-DEBUG-  2021-08-06 12:03:43,489-[4: DBG : LoRa PHY  ] to frame receive: {src:27:24859 dest:1:0 k:0 seq:0 next:0 cmd:0 data:
main-DEBUG-  2021-08-06 12:03:43,490-[4: DBG : LoRa PHY  ]
main-DEBUG-  2021-08-06 12:03:43,491-[4: DBG : LoRa PHY  ] src.prefix: 27
main-DEBUG-  2021-08-06 12:03:43,511-[4: DBG : LoRa PHY  ] src addr: 1B611B
main-DEBUG-  2021-08-06 12:03:43,511-[4: DBG : LoRa PHY  ] dest addr: 010000
main-DEBUG-  2021-08-06 12:03:43,512-[4: DBG : LoRa PHY  ] flags and command:00
main-DEBUG-  2021-08-06 12:03:43,512-[4: DBG : LoRa PHY  ] SN:00
main-DEBUG-  2021-08-06 12:03:43,514-[4: DBG : LoRa PHY  ] TO HEX frame: 1B611B0100000000
main-DEBUG-  2021-08-06 12:03:43,514-[4: DBG : LoRa PHY  ] log 18
main-DEBUG-  2021-08-06 12:03:43,516-[4: DBG : LoRa PHY  ] will call write UART
main-DEBUG-  2021-08-06 12:03:43,516-[4: INFO: LoRa PHY  ] PHY TX:radio tx 1B611B0100000000
main-DEBUG-  2021-08-06 12:03:43,524-[4: DBG : LoRa PHY  ] phy tx done
main-DEBUG-  2021-08-06 12:03:43,526-[4: DBG : LoRa PHY  ] write uart call ended
main-DEBUG-  2021-08-06 12:03:43,538-[4: DBG : LoRa PHY  ] UART response:ok
main-DEBUG-  2021-08-06 12:03:43,541-[4: DBG : LoRa PHY  ] compare response with:radio_tx_ok
main-DEBUG-  2021-08-06 12:03:43,544-[4: DBG : LoRa PHY  ] compare response with:radio_err
main-DEBUG-  2021-08-06 12:03:44,540-[5: DBG : LoRa PHY  ] UART response:radio_tx_ok
main-DEBUG-  2021-08-06 12:03:44,540-[5: DBG : LoRa PHY  ] compare response with:radio_tx_ok
main-DEBUG-  2021-08-06 12:03:44,541-[5: DBG : LoRa PHY  ]  expected !
main-DEBUG-  2021-08-06 12:03:44,541-[5: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 12:03:44,542-[5: DBG : LoRa PHY  ] can send !
main-DEBUG-  2021-08-06 12:03:44,542-[5: DBG : LoRa PHY  ] log 1
lora_phy-INFO-  2021-08-06 12:03:44,550-PHY RX:1B611B0100000000
lora_mac-DEBUG-  2021-08-06 12:03:44,550-RX process receive
lora_mac-DEBUG-  2021-08-06 12:03:44,551-RX process set is_listen=False
lora_mac-DEBUG-  2021-08-06 12:03:44,551-RX process: call mac_rx
lora_mac-DEBUG-  2021-08-06 12:03:44,551-MAC RX: LoraFrame(src_addr=LoraAddr(prefix=27, node_id=24859), dest_addr=LoraAddr(prefix=1, node_id=0), command=<MacCommand.JOIN: 0>, payload='', seq=0, k=False, has_next=False)
lora_mac-DEBUG-  2021-08-06 12:03:44,551-look child with prefix: 27
lora_mac-DEBUG-  2021-08-06 12:03:44,552-child is: None
lora_mac-INFO-  2021-08-06 12:03:44,552-reveive join frame LoraFrame(src_addr=LoraAddr(prefix=27, node_id=24859), dest_addr=LoraAddr(prefix=1, node_id=0), command=<MacCommand.JOIN: 0>, payload='', seq=0, k=False, has_next=False)
lora_mac-DEBUG-  2021-08-06 12:03:44,553-new child Child(2:24859) created
lora_mac-DEBUG-  2021-08-06 12:03:44,553-send join response
lora_phy-INFO-  2021-08-06 12:03:44,553-MAC send:LoraFrame(src_addr=LoraAddr(prefix=1, node_id=0), dest_addr=LoraAddr(prefix=27, node_id=24859), command=<MacCommand.JOIN_RESPONSE: 1>, payload='02', seq=0, k=False, has_next=False)
lora_mac-DEBUG-  2021-08-06 12:03:44,554-RX process: mac_rx end
lora_phy-INFO-  2021-08-06 12:03:44,554-PHY TX:radio tx 0100001B611B010002
lora_mac-DEBUG-  2021-08-06 12:03:44,555-RX process acquire lock for can_listen
lora_mac-DEBUG-  2021-08-06 12:03:44,556-can listen: True
lora_mac-DEBUG-  2021-08-06 12:03:44,556-is_listen: False
main-DEBUG-  2021-08-06 12:03:44,563-[5: DBG : LoRa PHY  ] log 2
main-DEBUG-  2021-08-06 12:03:44,563-[5: DBG : LoRa PHY  ] log 4
main-DEBUG-  2021-08-06 12:03:44,564-[5: DBG : LoRa PHY  ] log 5
main-DEBUG-  2021-08-06 12:03:44,564-[5: DBG : LoRa PHY  ] log 6
main-DEBUG-  2021-08-06 12:03:44,565-[5: DBG : LoRa PHY  ] log 7
main-DEBUG-  2021-08-06 12:03:44,565-[5: DBG : LoRa PHY  ] log 8
main-DEBUG-  2021-08-06 12:03:44,566-[5: DBG : LoRa PHY  ] log 9
main-DEBUG-  2021-08-06 12:03:44,566-[5: DBG : LoRa PHY  ] log 10
main-DEBUG-  2021-08-06 12:03:44,585-[5: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 12:03:44,585-[5: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 12:03:44,586-[5: DBG : LoRa PHY  ] log 12
main-DEBUG-  2021-08-06 12:03:44,586-[5: DBG : LoRa PHY  ] log 13
main-DEBUG-  2021-08-06 12:03:44,587-[5: DBG : LoRa PHY  ] log 19
main-DEBUG-  2021-08-06 12:03:44,587-[5: DBG : LoRa PHY  ] log 20
main-DEBUG-  2021-08-06 12:03:44,588-[5: DBG : LoRa PHY  ] will call write UART
main-DEBUG-  2021-08-06 12:03:44,611-[5: INFO: LoRa PHY  ] PHY TX:radio set wdt 3000
main-DEBUG-  2021-08-06 12:03:44,611-[5: DBG : LoRa PHY  ] phy tx done
main-DEBUG-  2021-08-06 12:03:44,612-[5: DBG : LoRa PHY  ] write uart call ended
main-DEBUG-  2021-08-06 12:03:44,613-[5: DBG : LoRa PHY  ] UART response:ok
main-DEBUG-  2021-08-06 12:03:44,614-[5: DBG : LoRa PHY  ] compare response with:ok
main-DEBUG-  2021-08-06 12:03:44,614-[5: DBG : LoRa PHY  ]  expected !
main-DEBUG-  2021-08-06 12:03:44,629-[5: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 12:03:44,629-[5: DBG : LoRa PHY  ] can send !
main-DEBUG-  2021-08-06 12:03:44,631-[5: DBG : LoRa PHY  ] log 1
main-DEBUG-  2021-08-06 12:03:44,633-[5: DBG : LoRa PHY  ] log 2
main-DEBUG-  2021-08-06 12:03:44,633-[5: DBG : LoRa PHY  ] log 4
main-DEBUG-  2021-08-06 12:03:44,634-[5: DBG : LoRa PHY  ] log 5
main-DEBUG-  2021-08-06 12:03:44,635-[5: DBG : LoRa PHY  ] log 6
main-DEBUG-  2021-08-06 12:03:44,635-[5: DBG : LoRa PHY  ] log 7
main-DEBUG-  2021-08-06 12:03:44,652-[5: DBG : LoRa PHY  ] log 8
main-DEBUG-  2021-08-06 12:03:44,652-[6: DBG : LoRa PHY  ] log 9
main-DEBUG-  2021-08-06 12:03:44,653-[6: DBG : LoRa PHY  ] log 10
main-DEBUG-  2021-08-06 12:03:44,654-[6: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 12:03:44,655-[6: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 12:03:44,655-[6: DBG : LoRa PHY  ] log 12
main-DEBUG-  2021-08-06 12:03:44,655-[6: DBG : LoRa PHY  ] log 13
main-DEBUG-  2021-08-06 12:03:44,656-[6: DBG : LoRa PHY  ] log 14
main-DEBUG-  2021-08-06 12:03:44,674-[6: DBG : LoRa PHY  ] log 15
main-DEBUG-  2021-08-06 12:03:44,674-[6: DBG : LoRa PHY  ] will call write UART
main-DEBUG-  2021-08-06 12:03:44,675-[6: INFO: LoRa PHY  ] PHY TX:radio rx 0
main-DEBUG-  2021-08-06 12:03:44,675-[6: DBG : LoRa PHY  ] phy tx done
main-DEBUG-  2021-08-06 12:03:44,676-[6: DBG : LoRa PHY  ] write uart[6: DBG : LoRa PHY  ] UART response:ok
main-DEBUG-  2021-08-06 12:03:44,681-[6: DBG : LoRa PHY  ] compare response with:radio_err
main-DEBUG-  2021-08-06 12:03:44,682-[6: DBG : LoRa PHY  ] compare response with:radio_rx
main-DEBUG-  2021-08-06 12:03:44,682- call ended
lora_phy-INFO-  2021-08-06 12:03:45,561-PHY TX:radio rx 0
main-DEBUG-  2021-08-06 12:03:45,617-[6: DBG : LoRa PHY  ] UART response:radio_rx  0100001B611B010002
main-DEBUG-  2021-08-06 12:03:45,617-[6: DBG : LoRa PHY  ] compare response with:radio_err
main-DEBUG-  2021-08-06 12:03:45,618-[6: DBG : LoRa PHY  ] compare response with:radio_rx
main-DEBUG-  2021-08-06 12:03:45,619-[6: DBG : LoRa PHY  ] created frame a LoRa frame
main-DEBUG-  2021-08-06 12:03:45,639-[6: INFO: LoRa PHY  ] PHY RX:0100001B611B010002
main-DEBUG-  2021-08-06 12:03:45,640-[6: INFO: LoRa MAC  ] RX LoRa frame: {src:1:0 dest:27:24859 k:0 seq:0 next:0 cmd:1 data:02
main-DEBUG-  2021-08-06 12:03:45,640-[6: DBG : LoRa MAC  ] JOIN RESPONSE
main-DEBUG-  2021-08-06 12:03:45,641-[6: DBG : LoRa MAC  ] state = READY
main-DEBUG-  2021-08-06 12:03:45,641-[6: DBG : LoRa MAC  ] STOP retransmit timer
main-DEBUG-  2021-08-06 12:03:45,661-[6: INFO: LoRa MAC  ] Lora Root joined
main-DEBUG-  2021-08-06 12:03:45,663-[6: INFO: LoRa MAC  ] Node addr: 2:24859
main-DEBUG-  2021-08-06 12:03:45,665-[6: DBG : LoRa MAC  ] START TX_PROCESS
main-DEBUG-  2021-08-06 12:03:45,668-[6: DBG : LoRa MAC  ] MAC_TX process started
main-DEBUG-  2021-08-06 12:03:45,670-[6: DBG : LoRa MAC  ] SET query timer
main-DEBUG-  2021-08-06 12:03:45,672-[6: DBG : LoRa PHY  ]  expected !
main-DEBUG-  2021-08-06 12:03:45,684-[7: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 12:03:45,685-[7: INFO: Interface ] RECEIVE LORAMAC JOINED EVENT !
main-DEBUG-  2021-08-06 12:03:45,685-[7: INFO: Interface ] PREFIX: 2
main-DEBUG-  2021-08-06 12:03:45,686-[7: INFO: RPL       ] IPv6 addresses:
main-DEBUG-  2021-08-06 12:03:45,687-[7: INFO: RPL       ] -- fd00::200:212:4b00:60d:611b
main-DEBUG-  2021-08-06 12:03:45,706-[7: INFO: RPL       ] -- fe80::212:4b00:60d:611b
main-DEBUG-  2021-08-06 12:03:45,706-[7: INFO: RPL       ] reset DIO timer (Init root)
main-DEBUG-  2021-08-06 12:03:45,707-[7: INFO: RPL       ] created DAG with instance ID 0, DAG ID fd00::200:212:4b00:60d:611b, rank 128
main-DEBUG-  2021-08-06 12:03:45,708-[7: INFO: RPL       ] created a new RPL DAG
main-DEBUG-  2021-08-06 12:03:45,708-[7: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 12:03:45,720-[7: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 12:03:45,720-[7: DBG : LoRa PHY  ] can send !
main-DEBUG-  2021-08-06 12:03:45,721-[7: DBG : LoRa PHY  ] log 1
main-DEBUG-  2021-08-06 12:03:45,721-[7: DBG : LoRa PHY  ] log 2
main-DEBUG-  2021-08-06 12:03:45,722-[7: DBG : LoRa PHY  ] log 3
main-DEBUG-  2021-08-06 12:03:48,963-[10: INFO: RPL       ] sending a multicast-DIO with rank 128 to ff02::1a
main-DEBUG-  2021-08-06 12:03:50,373-[11: INFO: RPL       ] received a unicast-DIO from fe80::212:4b00:60d:b1f8, instance_id 0, DAG ID fd00::200:212:4b00:60d:611b, version 240, dtsn 240, rank 65535
main-DEBUG-  2021-08-06 12:03:53,648-[15: INFO: RPL       ] received a unicast-DIO from fe80::212:4b00:60d:b1f8, instance_id 0, DAG ID fd00::200:212:4b00:60d:611b, version 240, dtsn 240, rank 65535
main-DEBUG-  2021-08-06 12:03:55,560-[16: INFO: RPL       ] received a unicast-DIO from fe80::212:4b00:60d:b1f8, instance_id 0, DAG ID fd00::200:212:4b00:60d:611b, version 240, dtsn 240, rank 65535
main-DEBUG-  2021-08-06 12:03:55,610-[16: INFO: LoRa MAC  ] Query timeout !
main-DEBUG-  2021-08-06 12:03:55,611-[16: DBG : LoRa MAC  ] STOP query timer thanks to query_timeout
main-DEBUG-  2021-08-06 12:03:55,611-[16: DBG : LoRa MAC  ] query frame built
main-DEBUG-  2021-08-06 12:03:55,632-[16: DBG : LoRa MAC  ] Enter enqueue_packet with frame: {src:2:24859 dest:1:0 k:0 seq:1 next:0 cmd:6 data:
main-DEBUG-  2021-08-06 12:03:55,633-[16: INFO: LoRa MAC  ] YOOOOOO 1
main-DEBUG-  2021-08-06 12:03:55,634-[16: INFO: LoRa MAC  ] YOOOOOO 2
main-DEBUG-  2021-08-06 12:03:55,634-[16: DBG : LoRa MAC  ] append to buffer
main-DEBUG-  2021-08-06 12:03:55,634-[16: INFO: LoRa MAC  ] YOOOOOO 3
main-DEBUG-  2021-08-06 12:03:55,634-[16: DBG : LoRa MAC  ] post new_tx_frame_event to TX_PROCESS
main-DEBUG-  2021-08-06 12:03:55,655-[17: INFO: LoRa MAC  ] YOOOOOO 4
main-DEBUG-  2021-08-06 12:03:55,656-[17: DBG : LoRa MAC  ] frame from buffer: {src:2:24859 dest:1:0 k:0 seq:1 next:0 cmd:6 data:
main-DEBUG-  2021-08-06 12:03:55,656-[17: DBG : LoRa MAC  ] buffer size: 0
main-DEBUG-  2021-08-06 12:03:55,657-[17: DBG : LoRa PHY  ] enter UART_TX
main-DEBUG-  2021-08-06 12:03:55,677-[17: DBG : LoRa PHY  ] append { cmd:radio set wdt  resp: [ok, none] }[17: DBG : LoRa PHY  ]  to UART TX buffer
main-DEBUG-  2021-08-06 12:03:55,678-[17: DBG : LoRa PHY  ] enter UART_TX
main-DEBUG-  2021-08-06 12:03:55,679-[17: DBG : LoRa PHY  ] with lora frame: {src:2:24859 dest:1:0 k:0 seq:1 next:0 cmd:6 data:
main-DEBUG-  2021-08-06 12:03:55,699-[17: DBG : LoRa PHY  ] append { cmd:radio tx  resp: [radio_tx_ok, radio_err] }[17: DBG : LoRa PHY  ]  to UART TX buffer
main-DEBUG-  2021-08-06 12:03:55,700-[17: DBG : LoRa MAC  ] frame sended to PHY layer
main-DEBUG-  2021-08-06 12:03:55,702-[17: DBG : LoRa MAC  ] START retransmit timer in mac_tx process
main-DEBUG-  2021-08-06 12:03:55,702-[17: DBG : LoRa MAC  ] Listen during 3 s
main-DEBUG-  2021-08-06 12:03:55,703-[17: DBG : LoRa PHY  ] enter UART_TX
