lora_mac-INFO-  2021-08-06 14:07:30,164-Init MAC
main-DEBUG-  2021-08-06 14:07:36,898-[4: INFO: Interface ] Button pushed
main-DEBUG-  2021-08-06 14:07:36,900-[4: INFO: LoRa MAC  ] Start LoRaMAC RPL root
main-DEBUG-  2021-08-06 14:07:36,901-[4: DBG : LoRa MAC  ] initial state: 0
main-DEBUG-  2021-08-06 14:07:36,902-[4: INFO: LoRa PHY  ] Init LoRa PHY
main-DEBUG-  2021-08-06 14:07:36,904-[4: DBG : LoRa PHY  ] log 1
main-DEBUG-  2021-08-06 14:07:36,905-[4: DBG : LoRa PHY  ] log 2
main-DEBUG-  2021-08-06 14:07:36,921-[4: DBG : LoRa PHY  ] log 3
main-DEBUG-  2021-08-06 14:07:36,922-[4: DBG : LoRa PHY  ] enter UART_TX
main-DEBUG-  2021-08-06 14:07:36,923-[4: DBG : LoRa PHY  ] append { cmd:mac pause resp: [4294967245, none] }[4: DBG : LoRa PHY  ]  to UART TX buffer
main-DEBUG-  2021-08-06 14:07:36,924-[4: DBG : LoRa PHY  ] enter UART_TX
main-DEBUG-  2021-08-06 14:07:36,941-[4: DBG : LoRa PHY  ] append { cmd:radio set freq  resp: [ok, none] }[4: DBG : LoRa PHY  ]  to UART TX buffer
main-DEBUG-  2021-08-06 14:07:36,942-[4: DBG : LoRa PHY  ] enter UART_TX
main-DEBUG-  2021-08-06 14:07:36,943-[4: DBG : LoRa PHY  ] append { cmd:radio set wdt  resp: [ok, none] }[4: DBG : LoRa PHY  ]  to UART TX buffer
main-DEBUG-  2021-08-06 14:07:36,944-[4: DBG : LoRa PHY  ] enter UART_TX
main-DEBUG-  2021-08-06 14:07:36,964-[4: DBG : LoRa PHY  ] with lora frame: {src:27:24859 dest:1:0 k:0 seq:0 next:0 cmd:0 data:
main-DEBUG-  2021-08-06 14:07:36,966-[4: DBG : LoRa PHY  ] append { cmd:radio tx  resp: [radio_tx_ok, radio_err] }[4: DBG : LoRa PHY  ]  to UART TX buffer
main-DEBUG-  2021-08-06 14:07:36,966-[4: DBG : LoRa PHY  ] enter UART_TX
main-DEBUG-  2021-08-06 14:07:36,987-[4: DBG : LoRa PHY  ] append { cmd:radio set wdt  resp: [ok, none] }[4: DBG : LoRa PHY  ]  to UART TX buffer
main-DEBUG-  2021-08-06 14:07:36,987-[4: DBG : LoRa PHY  ] enter UART_TX
main-DEBUG-  2021-08-06 14:07:36,989-[4: DBG : LoRa PHY  ] append { cmd:radio rx  resp: [radio_err, radio_rx] }[4: DBG : LoRa PHY  ]  to UART TX buffer
main-DEBUG-  2021-08-06 14:07:37,008-[4: DBG : LoRa MAC  ] SET retransmit timer
main-DEBUG-  2021-08-06 14:07:37,009-[4: DBG : LoRa MAC  ] initialization complete
main-DEBUG-  2021-08-06 14:07:37,010-[4: DBG : LoRa PHY  ] log 4
main-DEBUG-  2021-08-06 14:07:37,010-[4: DBG : LoRa PHY  ] log 5
main-DEBUG-  2021-08-06 14:07:37,011-[4: DBG : LoRa PHY  ] log 6
main-DEBUG-  2021-08-06 14:07:37,011-[4: DBG : LoRa PHY  ] log 7
main-DEBUG-  2021-08-06 14:07:37,012-[4: DBG : LoRa PHY  ] log 8
main-DEBUG-  2021-08-06 14:07:37,031-[4: DBG : LoRa PHY  ] log 9
main-DEBUG-  2021-08-06 14:07:37,032-[4: DBG : LoRa PHY  ] log 10
main-DEBUG-  2021-08-06 14:07:37,032-[4: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 14:07:37,032-[4: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 14:07:37,033-[4: DBG : LoRa PHY  ] log 12
main-DEBUG-  2021-08-06 14:07:37,033-[4: DBG : LoRa PHY  ] log 13
main-DEBUG-  2021-08-06 14:07:37,034-[4: DBG : LoRa PHY  ] log 14
main-DEBUG-  2021-08-06 14:07:37,034-[4: DBG : LoRa PHY  ] log 15
main-DEBUG-  2021-08-06 14:07:37,053-[4: DBG : LoRa PHY  ] will call write UART
main-DEBUG-  2021-08-06 14:07:37,054-[4: INFO: LoRa PHY  ] PHY TX:mac pause
main-DEBUG-  2021-08-06 14:07:37,055-[4: DBG : LoRa PHY  ] phy tx done
main-DEBUG-  2021-08-06 14:07:37,055-[4: DBG : LoRa PHY  ] write uart call ended
main-DEBUG-  2021-08-06 14:07:37,056-[4: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 14:07:37,075-[4: DBG : LoR[4: DBG : LoRa PHY  ] UART response:4294967245
main-DEBUG-  2021-08-06 14:07:37,076-[4: DBG : LoRa PHY  ] compare response with:4294967245
main-DEBUG-  2021-08-06 14:07:37,076-[4: DBG : LoRa PHY  ]  expected !
main-DEBUG-  2021-08-06 14:07:37,077- PHY  ] wait can send
main-DEBUG-  2021-08-06 14:07:37,078-[4: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 14:07:37,078-[4: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 14:07:37,079-[4: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 14:07:37,097-[4: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 14:07:37,098-[4: DBG : LoRa PHY  ] can send !
main-DEBUG-  2021-08-06 14:07:37,099-[4: DBG : LoRa PHY  ] log 1
main-DEBUG-  2021-08-06 14:07:37,099-[4: DBG : LoRa PHY  ] log 2
main-DEBUG-  2021-08-06 14:07:37,100-[4: DBG : LoRa PHY  ] log 4
main-DEBUG-  2021-08-06 14:07:37,100-[4: DBG : LoRa PHY  ] log 5
main-DEBUG-  2021-08-06 14:07:37,101-[4: DBG : LoRa PHY  ] log 6
main-DEBUG-  2021-08-06 14:07:37,101-[4: DBG : LoRa PHY  ] log 7
main-DEBUG-  2021-08-06 14:07:37,119-[4: DBG : LoRa PHY  ] log 8
main-DEBUG-  2021-08-06 14:07:37,121-[4: DBG : LoRa PHY  ] log 9
main-DEBUG-  2021-08-06 14:07:37,121-[4: DBG : LoRa PHY  ] log 10
main-DEBUG-  2021-08-06 14:07:37,121-[4: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 14:07:37,122-[4: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 14:07:37,122-[4: DBG : LoRa PHY  ] log 12
main-DEBUG-  2021-08-06 14:07:37,122-[4: DBG : LoRa PHY  ] log 13
main-DEBUG-  2021-08-06 14:07:37,123-[4: DBG : LoRa PHY  ] log 14
main-DEBUG-  2021-08-06 14:07:37,130-[4: DBG : LoRa PHY  ] log 15
main-DEBUG-  2021-08-06 14:07:37,131-[4: DBG : LoRa PHY  ] will call write UART
main-DEBUG-  2021-08-06 14:07:37,132-[4: INFO: LoRa PHY  ] PHY TX:radio set freq 868100000
main-DEBUG-  2021-08-06 14:07:37,141-[4: DBG : LoRa PHY  ] phy tx done
main-DEBUG-  2021-08-06 14:07:37,143-[4: DBG : LoRa PHY  ] write uart call ended
main-DEBUG-  2021-08-06 14:07:37,144-[4: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 14:07:37,165-[4: DBG : LoRa PHY  ] UART response:ok
main-DEBUG-  2021-08-06 14:07:37,166-[4: DBG : LoRa PHY  ] compare response with:ok
main-DEBUG-  2021-08-06 14:07:37,166-[4: DBG : LoRa PHY  ]  expected !
main-DEBUG-  2021-08-06 14:07:37,167-[4: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 14:07:37,167-[4: DBG : LoRa PHY  ] can send !
main-DEBUG-  2021-08-06 14:07:37,167-[4: DBG : LoRa PHY  ] log 1
main-DEBUG-  2021-08-06 14:07:37,187-[4: DBG : LoRa PHY  ] log 2
main-DEBUG-  2021-08-06 14:07:37,188-[4: DBG : LoRa PHY  ] log 4
main-DEBUG-  2021-08-06 14:07:37,188-[4: DBG : LoRa PHY  ] log 5
main-DEBUG-  2021-08-06 14:07:37,188-[4: DBG : LoRa PHY  ] log 6
main-DEBUG-  2021-08-06 14:07:37,189-[4: DBG : LoRa PHY  ] log 7
main-DEBUG-  2021-08-06 14:07:37,189-[4: DBG : LoRa PHY  ] log 8
main-DEBUG-  2021-08-06 14:07:37,190-[4: DBG : LoRa PHY  ] log 9
main-DEBUG-  2021-08-06 14:07:37,190-[4: DBG : LoRa PHY  ] log 10
main-DEBUG-  2021-08-06 14:07:37,209-[4: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 14:07:37,209-[4: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 14:07:37,210-[4: DBG : LoRa PHY  ] log 12
main-DEBUG-  2021-08-06 14:07:37,211-[4: DBG : LoRa PHY  ] log 13
main-DEBUG-  2021-08-06 14:07:37,211-[4: DBG : LoRa PHY  ] log 19
main-DEBUG-  2021-08-06 14:07:37,212-[5: DBG : LoRa PHY  ] log 20
main-DEBUG-  2021-08-06 14:07:37,214-[5: DBG : LoRa PHY  ] will call write UART
main-DEBUG-  2021-08-06 14:07:37,232-[5: INFO: LoRa PHY  ] PHY TX:radio set wdt 0
main-DEBUG-  2021-08-06 14:07:37,233-[5: DBG : LoRa PHY  ] phy tx done
main-DEBUG-  2021-08-06 14:07:37,233-[5: DBG : LoRa PHY  ] write [5: DBG : LoRa PHY  ] UART response:ok
main-DEBUG-  2021-08-06 14:07:37,234-[5: DBG : LoRa PHY  ] compare response with:ok
main-DEBUG-  2021-08-06 14:07:37,235-[5: DBG : LoRa PHY  ]  expected !
main-DEBUG-  2021-08-06 14:07:37,235-art call ended
main-DEBUG-  2021-08-06 14:07:37,235-[5: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 14:07:37,257-[5: DBG : LoRa PHY  ] can send !
main-DEBUG-  2021-08-06 14:07:37,258-[5: DBG : LoRa PHY  ] log 1
main-DEBUG-  2021-08-06 14:07:37,259-[5: DBG : LoRa PHY  ] log 2
main-DEBUG-  2021-08-06 14:07:37,261-[5: DBG : LoRa PHY  ] log 4
main-DEBUG-  2021-08-06 14:07:37,261-[5: DBG : LoRa PHY  ] log 5
main-DEBUG-  2021-08-06 14:07:37,262-[5: DBG : LoRa PHY  ] log 6
main-DEBUG-  2021-08-06 14:07:37,262-[5: DBG : LoRa PHY  ] log 7
main-DEBUG-  2021-08-06 14:07:37,263-[5: DBG : LoRa PHY  ] log 8
main-DEBUG-  2021-08-06 14:07:37,276-[5: DBG : LoRa PHY  ] log 9
main-DEBUG-  2021-08-06 14:07:37,277-[5: DBG : LoRa PHY  ] log 10
main-DEBUG-  2021-08-06 14:07:37,277-[5: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 14:07:37,278-[5: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 14:07:37,278-[5: DBG : LoRa PHY  ] log 12
main-DEBUG-  2021-08-06 14:07:37,279-[5: DBG : LoRa PHY  ] log 13
main-DEBUG-  2021-08-06 14:07:37,279-[5: DBG : LoRa PHY  ] log 16
main-DEBUG-  2021-08-06 14:07:37,298-[5: DBG : LoRa PHY  ] log 17 with lora frame:
main-DEBUG-  2021-08-06 14:07:37,299-{src:27:24859 dest:1:0 k:0 seq:0 next:0 cmd:0 data:
main-DEBUG-  2021-08-06 14:07:37,300-[5: DBG : LoRa PHY  ] to frame receive: {src:27:24859 dest:1:0 k:0 seq:0 next:0 cmd:0 data:
main-DEBUG-  2021-08-06 14:07:37,301-[5: DBG : LoRa PHY  ]
main-DEBUG-  2021-08-06 14:07:37,301-[5: DBG : LoRa PHY  ] src.prefix: 27
main-DEBUG-  2021-08-06 14:07:37,321-[5: DBG : LoRa PHY  ] src addr: 1B611B
main-DEBUG-  2021-08-06 14:07:37,322-[5: DBG : LoRa PHY  ] dest addr: 010000
main-DEBUG-  2021-08-06 14:07:37,326-[5: DBG : LoRa PHY  ] flags and command:00
main-DEBUG-  2021-08-06 14:07:37,327-[5: DBG : LoRa PHY  ] SN:00
main-DEBUG-  2021-08-06 14:07:37,328-[5: DBG : LoRa PHY  ] TO HEX frame: 1B611B0100000000
main-DEBUG-  2021-08-06 14:07:37,328-[5: DBG : LoRa PHY  ] log 18
main-DEBUG-  2021-08-06 14:07:37,329-[5: DBG : LoRa PHY  ] will call write UART
main-DEBUG-  2021-08-06 14:07:37,329-[5: INFO: LoRa PHY  ] PHY TX:radio tx 1B611B0100000000
main-DEBUG-  2021-08-06 14:07:37,334-[5: DBG : LoRa PHY  ] phy tx done
main-DEBUG-  2021-08-06 14:07:37,335-[5: DBG : LoRa PHY  ] write uart call ended
main-DEBUG-  2021-08-06 14:07:37,348-[5: DBG : LoRa PHY  ] UART response:ok
main-DEBUG-  2021-08-06 14:07:37,349-[5: DBG : LoRa PHY  ] compare response with:radio_tx_ok
main-DEBUG-  2021-08-06 14:07:37,350-[5: DBG : LoRa PHY  ] compare response with:radio_err
main-DEBUG-  2021-08-06 14:07:38,351-[6: DBG : LoRa PHY  ] UART response:radio_tx_ok
main-DEBUG-  2021-08-06 14:07:38,354-[6: DBG : LoRa PHY  ] compare response with:radio_tx_ok
main-DEBUG-  2021-08-06 14:07:38,356-[6: DBG : LoRa PHY  ]  expected !
main-DEBUG-  2021-08-06 14:07:38,357-[6: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 14:07:38,359-[6: DBG : LoRa PHY  ] can send !
main-DEBUG-  2021-08-06 14:07:38,360-[6: DBG : LoRa PHY  ] log 1
lora_phy-INFO-  2021-08-06 14:07:38,360-PHY RX:1B611B0100000000
lora_mac-DEBUG-  2021-08-06 14:07:38,361-RX process receive
lora_mac-DEBUG-  2021-08-06 14:07:38,361-RX process set is_listen=False
lora_mac-DEBUG-  2021-08-06 14:07:38,361-RX process: call mac_rx
lora_mac-DEBUG-  2021-08-06 14:07:38,361-MAC RX: LoraFrame(src_addr=LoraAddr(prefix=27, node_id=24859), dest_addr=LoraAddr(prefix=1, node_id=0), command=<MacCommand.JOIN: 0>, payload='', seq=0, k=False, has_next=False)
lora_mac-DEBUG-  2021-08-06 14:07:38,362-look child with prefix: 27
lora_mac-DEBUG-  2021-08-06 14:07:38,362-child is: None
lora_mac-INFO-  2021-08-06 14:07:38,362-reveive join frame LoraFrame(src_addr=LoraAddr(prefix=27, node_id=24859), dest_addr=LoraAddr(prefix=1, node_id=0), command=<MacCommand.JOIN: 0>, payload='', seq=0, k=False, has_next=False)
lora_mac-DEBUG-  2021-08-06 14:07:38,362-new child Child(2:24859) created
lora_mac-DEBUG-  2021-08-06 14:07:38,362-send join response
lora_phy-INFO-  2021-08-06 14:07:38,363-MAC send:LoraFrame(src_addr=LoraAddr(prefix=1, node_id=0), dest_addr=LoraAddr(prefix=27, node_id=24859), command=<MacCommand.JOIN_RESPONSE: 1>, payload='02', seq=0, k=False, has_next=False)
lora_mac-DEBUG-  2021-08-06 14:07:38,363-RX process: mac_rx end
lora_phy-INFO-  2021-08-06 14:07:38,363-PHY TX:radio tx 0100001B611B010002
lora_mac-DEBUG-  2021-08-06 14:07:38,363-RX process acquire lock for can_listen
lora_mac-DEBUG-  2021-08-06 14:07:38,363-can listen: True
lora_mac-DEBUG-  2021-08-06 14:07:38,363-is_listen: False
main-DEBUG-  2021-08-06 14:07:38,377-[6: DBG : LoRa PHY  ] log 2
main-DEBUG-  2021-08-06 14:07:38,380-[6: DBG : LoRa PHY  ] log 4
main-DEBUG-  2021-08-06 14:07:38,385-[6: DBG : LoRa PHY  ] log 5
main-DEBUG-  2021-08-06 14:07:38,389-[6: DBG : LoRa PHY  ] log 6
main-DEBUG-  2021-08-06 14:07:38,391-[6: DBG : LoRa PHY  ] log 7
main-DEBUG-  2021-08-06 14:07:38,391-[6: DBG : LoRa PHY  ] log 8
main-DEBUG-  2021-08-06 14:07:38,392-[6: DBG : LoRa PHY  ] log 9
main-DEBUG-  2021-08-06 14:07:38,393-[6: DBG : LoRa PHY  ] log 10
main-DEBUG-  2021-08-06 14:07:38,395-[6: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 14:07:38,396-[6: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 14:07:38,397-[6: DBG : LoRa PHY  ] log 12
main-DEBUG-  2021-08-06 14:07:38,399-[6: DBG : LoRa PHY  ] log 13
main-DEBUG-  2021-08-06 14:07:38,400-[6: DBG : LoRa PHY  ] log 19
main-DEBUG-  2021-08-06 14:07:38,401-[6: DBG : LoRa PHY  ] log 20
main-DEBUG-  2021-08-06 14:07:38,401-[6: DBG : LoRa PHY  ] will call write UART
main-DEBUG-  2021-08-06 14:07:38,417-[6: INFO: LoRa PHY  ] PHY TX:radio set wdt 3000
main-DEBUG-  2021-08-06 14:07:38,418-[6: DBG : LoRa PHY  ] phy tx done
main-DEBUG-  2021-08-06 14:07:38,418-[6: DBG : LoRa PHY  ] write uart call ended
main-DEBUG-  2021-08-06 14:07:38,419-[6: DBG : LoRa PHY  ] UART response:ok
main-DEBUG-  2021-08-06 14:07:38,419-[6: DBG : LoRa PHY  ] compare response with:ok
main-DEBUG-  2021-08-06 14:07:38,420-[6: DBG : LoRa PHY  ]  expected !
main-DEBUG-  2021-08-06 14:07:38,439-[6: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 14:07:38,440-[6: DBG : LoRa PHY  ] can send !
main-DEBUG-  2021-08-06 14:07:38,440-[6: DBG : LoRa PHY  ] log 1
main-DEBUG-  2021-08-06 14:07:38,441-[6: DBG : LoRa PHY  ] log 2
main-DEBUG-  2021-08-06 14:07:38,442-[6: DBG : LoRa PHY  ] log 4
main-DEBUG-  2021-08-06 14:07:38,443-[6: DBG : LoRa PHY  ] log 5
main-DEBUG-  2021-08-06 14:07:38,443-[6: DBG : LoRa PHY  ] log 6
main-DEBUG-  2021-08-06 14:07:38,443-[6: DBG : LoRa PHY  ] log 7
main-DEBUG-  2021-08-06 14:07:38,462-[6: DBG : LoRa PHY  ] log 8
main-DEBUG-  2021-08-06 14:07:38,462-[6: DBG : LoRa PHY  ] log 9
main-DEBUG-  2021-08-06 14:07:38,463-[6: DBG : LoRa PHY  ] log 10
main-DEBUG-  2021-08-06 14:07:38,464-[6: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 14:07:38,465-[6: DBG : LoRa PHY  ] log 11
main-DEBUG-  2021-08-06 14:07:38,467-[6: DBG : LoRa PHY  ] log 12
main-DEBUG-  2021-08-06 14:07:38,468-[6: DBG : LoRa PHY  ] log 13
main-DEBUG-  2021-08-06 14:07:38,469-[6: DBG : LoRa PHY  ] log 14
main-DEBUG-  2021-08-06 14:07:38,484-[6: DBG : LoRa PHY  ] log 15
main-DEBUG-  2021-08-06 14:07:38,486-[6: DBG : LoRa PHY  ] will call write UART
main-DEBUG-  2021-08-06 14:07:38,489-[6: INFO: LoRa PHY  ] PHY TX:radio rx 0
main-DEBUG-  2021-08-06 14:07:38,491-[6: DBG : LoRa PHY  ] phy tx done
main-DEBUG-  2021-08-06 14:07:38,493-[6: DBG : LoRa PHY  ] write uar[6: DBG : LoRa PHY  ] UART response:ok
main-DEBUG-  2021-08-06 14:07:38,496-[6: DBG : LoRa PHY  ] compare response with:radio_err
main-DEBUG-  2021-08-06 14:07:38,499-[6: DBG : LoRa PHY  ] compare response with:radio_rx
main-DEBUG-  2021-08-06 14:07:38,502- call ended
lora_phy-INFO-  2021-08-06 14:07:39,367-PHY TX:radio rx 0
main-DEBUG-  2021-08-06 14:07:39,423-[7: DBG : LoRa PHY  ] UART response:radio_rx  0100001B611B010002
main-DEBUG-  2021-08-06 14:07:39,424-[7: DBG : LoRa PHY  ] compare response with:radio_err
main-DEBUG-  2021-08-06 14:07:39,425-[7: DBG : LoRa PHY  ] compare response with:radio_rx
main-DEBUG-  2021-08-06 14:07:39,425-[7: DBG : LoRa PHY  ] created frame a LoRa frame
main-DEBUG-  2021-08-06 14:07:39,445-[7: INFO: LoRa PHY  ] PHY RX:0100001B611B010002
main-DEBUG-  2021-08-06 14:07:39,446-[7: INFO: LoRa MAC  ] RX LoRa frame: {src:1:0 dest:27:24859 k:0 seq:0 next:0 cmd:1 data:02
main-DEBUG-  2021-08-06 14:07:39,447-[7: DBG : LoRa MAC  ] JOIN RESPONSE
main-DEBUG-  2021-08-06 14:07:39,447-[7: DBG : LoRa MAC  ] state = READY
main-DEBUG-  2021-08-06 14:07:39,448-[7: DBG : LoRa MAC  ] STOP retransmit timer
main-DEBUG-  2021-08-06 14:07:39,467-[7: INFO: LoRa MAC  ] Lora Root joined
main-DEBUG-  2021-08-06 14:07:39,468-[7: INFO: LoRa MAC  ] Node addr: 2:24859
main-DEBUG-  2021-08-06 14:07:39,468-[7: DBG : LoRa MAC  ] START TX_PROCESS
main-DEBUG-  2021-08-06 14:07:39,469-[7: DBG : LoRa MAC  ] MAC_TX process started
main-DEBUG-  2021-08-06 14:07:39,469-[7: DBG : LoRa MAC  ] SET query timer
main-DEBUG-  2021-08-06 14:07:39,470-[7: DBG : LoRa PHY  ]  expected !
main-DEBUG-  2021-08-06 14:07:39,490-[7: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 14:07:39,491-[7: INFO: Interface ] RECEIVE LORAMAC JOINED EVENT !
main-DEBUG-  2021-08-06 14:07:39,492-[7: INFO: Interface ] PREFIX: 2
main-DEBUG-  2021-08-06 14:07:39,492-[7: INFO: RPL       ] IPv6 addresses:
main-DEBUG-  2021-08-06 14:07:39,493-[7: INFO: RPL       ] -- fd00::200:212:4b00:60d:611b
main-DEBUG-  2021-08-06 14:07:39,512-[7: INFO: RPL       ] -- fe80::212:4b00:60d:611b
main-DEBUG-  2021-08-06 14:07:39,513-[7: INFO: RPL       ] reset DIO timer (Init root)
main-DEBUG-  2021-08-06 14:07:39,515-[7: INFO: RPL       ] created DAG with instance ID 0, DAG ID fd00::200:212:4b00:60d:611b, rank 128
main-DEBUG-  2021-08-06 14:07:39,516-[7: INFO: RPL       ] created a new RPL DAG
main-DEBUG-  2021-08-06 14:07:39,518-[7: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 14:07:39,526-[7: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 14:07:39,526-[7: DBG : LoRa PHY  ] can send !
main-DEBUG-  2021-08-06 14:07:39,527-[7: DBG : LoRa PHY  ] log 1
main-DEBUG-  2021-08-06 14:07:39,528-[7: DBG : LoRa PHY  ] log 2
main-DEBUG-  2021-08-06 14:07:39,528-[7: DBG : LoRa PHY  ] log 3
main-DEBUG-  2021-08-06 14:07:42,780-[10: INFO: RPL       ] sending a multicast-DIO with rank 128 to ff02::1a
main-DEBUG-  2021-08-06 14:07:45,941-[13: INFO: RPL       ] received a unicast-DIO from fe80::212:4b00:60d:b1f8, instance_id 0, DAG ID fd00::200:212:4b00:60d:611b, version 240, dtsn 240, rank 65535
main-DEBUG-  2021-08-06 14:07:46,349-[14: INFO: RPL       ] received a unicast-DIO from fe80::212:4b00:60d:b1f8, instance_id 0, DAG ID fd00::200:212:4b00:60d:611b, version 240, dtsn 240, rank 65535
main-DEBUG-  2021-08-06 14:07:48,112-[15: INFO: RPL       ] received a unicast-DIO from fe80::212:4b00:60d:b1f8, instance_id 0, DAG ID fd00::200:212:4b00:60d:611b, version 240, dtsn 240, rank 65535
main-DEBUG-  2021-08-06 14:07:49,421-[17: INFO: LoRa MAC  ] Query timeout !
main-DEBUG-  2021-08-06 14:07:49,423-[17: DBG : LoRa MAC  ] STOP query timer thanks to query_timeout
main-DEBUG-  2021-08-06 14:07:49,426-[17: DBG : LoRa MAC  ] query frame built
main-DEBUG-  2021-08-06 14:07:49,443-[17: DBG : LoRa MAC  ] Enter enqueue_packet with frame: {src:2:24859 dest:1:0 k:0 seq:1 next:0 cmd:6 data:
main-DEBUG-  2021-08-06 14:07:49,445-[17: INFO: LoRa MAC  ] YOOOOOO 1
main-DEBUG-  2021-08-06 14:07:49,448-[17: INFO: LoRa MAC  ] YOOOOOO 2
main-DEBUG-  2021-08-06 14:07:49,450-[17: DBG : LoRa MAC  ] append to buffer
main-DEBUG-  2021-08-06 14:07:49,453-[17: INFO: LoRa MAC  ] YOOOOOO 3
main-DEBUG-  2021-08-06 14:07:49,456-[17: DBG : LoRa MAC  ] post new_tx_frame_event to TX_PROCESS
main-DEBUG-  2021-08-06 14:07:49,465-[17: INFO: LoRa MAC  ] YOOOOOO 4
main-DEBUG-  2021-08-06 14:07:49,466-[17: DBG : LoRa MAC  ] frame from buffer: {src:2:24859 dest:1:0 k:0 seq:1 next:0 cmd:6 data:
main-DEBUG-  2021-08-06 14:07:49,467-[17: DBG : LoRa MAC  ] buffer size: 0
main-DEBUG-  2021-08-06 14:07:49,468-[17: DBG : LoRa PHY  ] enter UART_TX
main-DEBUG-  2021-08-06 14:07:49,487-[17: DBG : LoRa PHY  ] append { cmd:radio set wdt  resp: [ok, none] }[17: DBG : LoRa PHY  ]  to UART TX buffer
main-DEBUG-  2021-08-06 14:07:49,489-[17: DBG : LoRa PHY  ] enter UART_TX
main-DEBUG-  2021-08-06 14:07:49,490-[17: DBG : LoRa PHY  ] with lora frame: {src:2:24859 dest:1:0 k:0 seq:1 next:0 cmd:6 data:
main-DEBUG-  2021-08-06 14:07:49,509-[17: DBG : LoRa PHY  ] append { cmd:radio tx  resp: [radio_tx_ok, radio_err] }[17: DBG : LoRa PHY  ]  to UART TX buffer
main-DEBUG-  2021-08-06 14:07:49,510-[17: DBG : LoRa MAC  ] frame sended to PHY layer
main-DEBUG-  2021-08-06 14:07:49,511-[17: DBG : LoRa MAC  ] START retransmit timer in mac_tx process
main-DEBUG-  2021-08-06 14:07:49,511-[17: DBG : LoRa MAC  ] Listen during 3 s
main-DEBUG-  2021-08-06 14:07:49,512-[17: DBG : LoRa PHY  ] enter UART_TX
